"APE Code","Barcode","Name","Product Type","Can be Sold","Can be Purchased","COST excl GST","AP DISCOUNT %","MARK UP%","Description","Invoicing Policy","Control Purchase Bills","Vendors/ID","Vendors/Price","Routes/ID","Internal Category/ID","Purchase Unit of Measure/ID","Unit of Measure/ID","Attributes/Attribute/ID","Attributes/Value","SALE TOTAL P/S ex GST/DEL/Other","Length","Width (or OD)","Thickness (or ID)","Wall Thickness","Form","Color Code","Warranty","Customer Lead Time","Manufacturing Lead Time","Income Account","Expense Account","Price Difference Account"
2700192,,"Cast Acrylic White JM-401 - 2440x1220x4.5T ","Acrylic",1,1,209.09,,,,,,27,209.09,,,"Sheet","Each",211.2,,211.2,2440,1220,4.5,,"Sheet","Opal",,,"Check Availablity",,,
2700193,,"Cast Acrylic White JM-401 - 2440x1220x6T ","Acrylic",1,1,279.18,,,,,,27,279.18,,,"Sheet","Each",282,,282,2440,1220,6,,"Sheet","Opal",,,"Check Availablity",,,
2700194,,"Cast Acrylic White JM-401 - 2490x1880x6T ","Acrylic",1,1,421.74,,,,,,27,421.74,,,"Sheet","Each",426,,426,2490,1880,6,,"Sheet","Opal",,,"Check Availablity",,,
2700195,,"Cast Acrylic White JM-401 - 2440x1220x10T ","Acrylic",1,1,463.32,,,,,,27,463.32,,,"Sheet","Each",468,,468,2440,1220,10,,"Sheet","Opal",,,"Check Availablity",,,
2700196,,"Cast Acrylic White JM-402 - 2440x1220x2T ","Acrylic",1,1,106.92,,,,,,27,106.92,,,"Sheet","Each",108,,108,2440,1220,2,,"Sheet","Opal",,,"Check Availablity",,,
2700197,,"Cast Acrylic White JM-402 - 2440x1220x3T ","Acrylic",1,1,142.56,,,,,,27,142.56,,,"Sheet","Each",144,,144,2440,1220,3,,"Sheet","Opal",,,"Check Availablity",,,
2700198,,"Cast Acrylic White JM-402 - 2440x1220x4.5T ","Acrylic",1,1,209.09,,,,,,27,209.09,,,"Sheet","Each",211.2,,211.2,2440,1220,4.5,,"Sheet","Opal",,,"Check Availablity",,,
2700199,,"Cast Acrylic White JM-402 - 2440x1220x6T ","Acrylic",1,1,279.18,,,,,,27,279.18,,,"Sheet","Each",282,,282,2440,1220,6,,"Sheet","Opal",,,"Check Availablity",,,
2700200,,"Cast Acrylic White JM-402 - 2440x1220x10T ","Acrylic",1,1,463.32,,,,,,27,463.32,,,"Sheet","Each",468,,468,2440,1220,10,,"Sheet","Opal",,,"Check Availablity",,,
2700201,,"Cast Acrylic Opal JM-422 - 2440x1220x3T ","Acrylic",1,1,102.47,,,,,,27,102.47,,,"Sheet","Each",103.5,,103.5,2440,1220,3,,"Sheet","Opal",,,"Check Availablity",,,
2700202,,"Cast Acrylic Opal JM-422 - 2440x1220x4.5T ","Acrylic",1,1,200.38,,,,,,27,200.38,,,"Sheet","Each",202.4,,202.4,2440,1220,4.5,,"Sheet","Opal",,,"Check Availablity",,,
2700203,,"Cast Acrylic Opal JM-422 - 2440x1220x6T ","Acrylic",1,1,267.55,,,,,,27,267.55,,,"Sheet","Each",270.25,,270.25,2440,1220,6,,"Sheet","Opal",,,"Check Availablity",,,
2700204,,"Cast Acrylic Opal JM-432 - 2440x1220x3T ","Acrylic",1,1,102.47,,,,,,27,102.47,,,"Sheet","Each",103.5,,103.5,2440,1220,3,,"Sheet","Opal",,,"Check Availablity",,,
2700205,,"Cast Acrylic Opal JM-432 - 3050x2030x3T ","Acrylic",1,1,273.24,,,,,,27,273.24,,,"Sheet","Each",276,,276,3050,2030,3,,"Sheet","Opal",,,"Check Availablity",,,
2700206,,"Cast Acrylic Opal JM-432 - 2440x1220x4.5T ","Acrylic",1,1,200.38,,,,,,27,200.38,,,"Sheet","Each",202.4,,202.4,2440,1220,4.5,,"Sheet","Opal",,,"Check Availablity",,,
2700207,,"Cast Acrylic Opal ACP-432 - 2440x1220x8T ","Acrylic",1,1,267.55,,,,,,27,267.55,,,"Sheet","Each",270.25,,270.25,2440,1220,6,,"Sheet","Opal",,,"Check Availablity",,,
2700208,,"Cast Acrylic Opal JM-432 - 2440x1220x6T ","Acrylic",1,1,267.55,,,,,,27,267.55,,,"Sheet","Each",270.25,,270.25,2440,1220,6,,"Sheet","Opal",,,"Check Availablity",,,
2700209,,"Cast Acrylic Opal ACP-445 - 2440x1220x2T ","Acrylic",1,1,102.47,,,,,,27,102.47,,,"Sheet","Each",103.5,,103.5,2440,1220,2,,"Sheet","Opal",,,"Check Availablity",,,
2700210,,"Cast Acrylic Opal JM-445 - 2440x1220x3T ","Acrylic",1,1,102.47,,,,,,27,102.47,,,"Sheet","Each",103.5,,103.5,2440,1220,3,,"Sheet","Opal",,,"Check Availablity",,,
2700211,,"Cast Acrylic Opal JM-445 - 2490x1880x3T ","Acrylic",1,1,214.04,,,,,,27,214.04,,,"Sheet","Each",216.2,,216.2,2490,1880,3,,"Sheet","Opal",,,"Check Availablity",,,
2700212,,"Cast Acrylic Opal JM-445 - 3050x2030x3T ","Acrylic",1,1,273.24,,,,,,27,273.24,,,"Sheet","Each",276,,276,3050,2030,3,,"Sheet","Opal",,,"Check Availablity",,,
2700213,,"Cast Acrylic Opal JM-445 - 2440x1220x4.5T ","Acrylic",1,1,200.38,,,,,,27,200.38,,,"Sheet","Each",202.4,,202.4,2440,1220,4.5,,"Sheet","Orange",,,"Check Availablity",,,
2700214,,"Cast Acrylic Opal JM-445 - 2490x1880x4.5T ","Acrylic",1,1,337,,,,,,27,337,,,"Sheet","Each",340.4,,340.4,2490,1880,4.5,,"Sheet","Orange",,,"Check Availablity",,,
2700215,,"Cast Acrylic Opal JM-445 - 3050x2030x4.5T ","Acrylic",1,1,209.09,,,,,,27,209.09,,,"Sheet","Each",211.2,,211.2,3050,2030,4.5,,"Sheet","Orange",,,"Check Availablity",,,
2700216,,"Cast Acrylic Opal JM-445 - 2440x1220x6T ","Acrylic",1,1,267.55,,,,,,27,267.55,,,"Sheet","Each",270.25,,270.25,2440,1220,6,,"Sheet","Orange",,,"Check Availablity",,,
2700217,,"Cast Acrylic Opal JM-445 - 2490x1880x6T ","Acrylic",1,1,404.17,,,,,,27,404.17,,,"Sheet","Each",408.25,,408.25,2490,1880,6,,"Sheet","Peach",,,"Check Availablity",,,
2700218,,"Cast Acrylic Opal JM-445 - 3050x2030x6T ","Acrylic",1,1,506.63,,,,,,27,506.63,,,"Sheet","Each",511.75,,511.75,3050,2030,6,,"Sheet","Pine",,,"Check Availablity",,,
2700219,,"Cast Acrylic Opal JM-445 - 2440x1220x10T ","Acrylic",1,1,444.02,,,,,,27,444.02,,,"Sheet","Each",448.5,,448.5,2440,1220,10,,"Sheet","Pink",,,"Check Availablity",,,
2700220,,"Cast Acrylic Opal JM-445 - 3050x2030x10T ","Acrylic",1,1,1004.16,,,,,,27,1004.16,,,"Sheet","Each",1014.3,,1014.3,3050,2030,10,,"Sheet","Pink",,,"Check Availablity",,,
2700221,,"Cast Acrylic Opal JM-445 - 2440x1220x12T ","Acrylic",1,1,472.7,,,,,,27,472.7,,,"Sheet","Each",479.55,,479.55,2440,1220,12,,"Sheet","Pink",,,"Check Availablity",,,
2700222,,"Cast Acrylic Opal JM-445 - 2440x1220x15T ","Acrylic",1,1,472.7,,,,,,27,472.7,,,"Sheet","Each",479.55,,479.55,2440,1220,15,,"Sheet","Pink",,,"Check Availablity",,,
2700223,,"Cast Acrylic Opal JM-445 - 2440x1220x20T ","Acrylic",1,1,751.56,,,,,,27,751.56,,,"Sheet","Each",762.45,,762.45,2440,1220,20,,"Sheet","Plum",,,"Check Availablity",,,
2700224,,"Cast Acrylic Opal JM-445 - 2440x1220x25T ","Acrylic",1,1,963.54,,,,,,27,963.54,,,"Sheet","Each",977.5,,977.5,2440,1220,25,,"Sheet","Red",,,"Check Availablity",,,
2700225,,"Cast Acrylic Yellow JM-478 - 2440x1220x3T ","Acrylic",1,1,142.56,,,,,,27,142.56,,,"Sheet","Each",144,,144,2440,1220,3,,"Sheet","Red",,,"Check Availablity",,,
2700226,,"Cast Acrylic Black JM-502 - 2440x1220x3T ","Acrylic",1,1,142.56,,,,,,27,142.56,,,"Sheet","Each",144,,144,2440,1220,3,,"Sheet","Red",,,"Check Availablity",,,
2700227,,"Cast Acrylic Black JM-502 - 2490x1880x4.5T ","Acrylic",1,1,351.65,,,,,,27,351.65,,,"Sheet","Each",355.2,,355.2,2490,1880,4.5,,"Sheet","Red",,,"Check Availablity",,,
2700228,,"Cast Acrylic Black Matt - Matt finish One Side JM-502ST - 2440x1220x3T ","Acrylic",1,1,142.56,,,,,,27,142.56,,,"Sheet","Each",144,,144,2440,1220,3,,"Sheet","Red",,,"Check Availablity",,,
2700229,,"Cast Acrylic Black Matt - Matt finish One Side JM-502ST - 2440x1220x4.5T ","Acrylic",1,1,209.09,,,,,,27,209.09,,,"Sheet","Each",211.2,,211.2,2440,1220,4.5,,"Sheet","Red",,,"Check Availablity",,,
2700230,,"Cast Acrylic Black Matt - Matt finish One Side JM-502ST - 2440x1220x6T ","Acrylic",1,1,279.18,,,,,,27,279.18,,,"Sheet","Each",282,,282,2440,1220,6,,"Sheet","Red",,,"Check Availablity",,,
2700231,,"Cast Acrylic Grey JM-512 - 2440x1220x3T ","Acrylic",1,1,142.56,,,,,,27,142.56,,,"Sheet","Each",144,,144,2440,1220,3,,"Sheet","Red",,,"Check Availablity",,,
2700232,,"Cast Acrylic Grey JM-512 - 2440x1220x4.5T ","Acrylic",1,1,209.09,,,,,,27,209.09,,,"Sheet","Each",211.2,,211.2,2440,1220,4.5,,"Sheet","Red",,,"Check Availablity",,,
2700233,,"Cast Acrylic Grey JM-512 - 2440x1220x6T ","Acrylic",1,1,279.18,,,,,,27,279.18,,,"Sheet","Each",282,,282,2440,1220,6,,"Sheet","Sky Blue",,,"Check Availablity",,,
2700234,,"Cast Acrylic Grey JM-512 - 2440x1220x10T ","Acrylic",1,1,463.32,,,,,,27,463.32,,,"Sheet","Each",468,,468,2440,1220,10,,"Sheet","Sky Blue",,,"Check Availablity",,,
2700235,,"Cast Acrylic Ivory JM-801 - 2440x1220x3T ","Acrylic",1,1,142.56,,,,,,27,142.56,,,"Sheet","Each",144,,144,2440,1220,3,,"Sheet","Snow",,,"Check Availablity",,,
2700236,,"Cast Acrylic Blue JM-835 - 2440x1220x3T ","Acrylic",1,1,142.56,,,,,,27,142.56,,,"Sheet","Each",144,,144,2440,1220,3,,"Sheet","Snow",,,"Check Availablity",,,
2700237,,"Cast Acrylic Green Fluro JM-993 - 2440x1220x3T ","Acrylic",1,1,142.56,,,,,,27,142.56,,,"Sheet","Each",144,,144,2440,1220,3,,"Sheet","Snow",,,"Check Availablity",,,
2700238,,"Polycarbonate Abrasion Resist Polycarbonate Clear Makrolon - 2440x1220x3T ","Polycarbonate Abrasion resistant",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1220,3,,"Sheet","Snow",,,"Check Availablity",,,
2700239,,"Polycarbonate Abrasion Resist Polycarbonate Clear Makrolon - 2440x1830x3T ","Polycarbonate Abrasion resistant",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1830,3,,"Sheet","Snow",,,"Check Availablity",,,
2700240,,"Polycarbonate Abrasion Resist Polycarbonate Clear Makrolon - 2440x1220x4.5T ","Polycarbonate Abrasion resistant",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1220,4.5,,"Sheet","Snow",,,"Check Availablity",,,
2700241,,"Polycarbonate Abrasion Resist Polycarbonate Clear Makrolon - 2440x1830x4.5T ","Polycarbonate Abrasion resistant",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1830,4.5,,"Sheet","Strawberry",,,"Check Availablity",,,
2700242,,"Polycarbonate Abrasion Resist Polycarbonate Clear Makrolon - 2440x1220x6T ","Polycarbonate Abrasion resistant",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1220,6,,"Sheet","Strawberry",,,"Check Availablity",,,
2700243,,"Polycarbonate Abrasion Resist Polycarbonate Clear Makrolon - 2440x1830x6T ","Polycarbonate Abrasion resistant",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1830,6,,"Sheet","Strawberry",,,"Check Availablity",,,
2700244,,"Polycarbonate Abrasion Resist Polycarbonate Clear Makrolon - 2440x1220x9.5T ","Polycarbonate Abrasion resistant",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1220,9.5,,"Sheet","Sunshine",,,"Check Availablity",,,
2700245,,"Polycarbonate Abrasion Resist Polycarbonate Clear Makrolon - 2440x1830x9.5T ","Polycarbonate Abrasion resistant",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1830,9.5,,"Sheet","Terra",,,"Check Availablity",,,
2700246,,"Polycarbonate Abrasion Resist Polycarbonate Clear Makrolon - 2440x1220x12.7T ","Polycarbonate Abrasion resistant",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1220,12.7,,"Sheet","Viento",,,"Check Availablity",,,
2700247,,"Polycarbonate Abrasion Resist Polycarbonate Clear Makrolon - 2440x1830x12.7T ","Polycarbonate Abrasion resistant",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1830,12.7,,"Sheet","White",,,"Check Availablity",,,
2700248,,"Plexiglas LED Frosted One Side Opal OM200SC - 3050x2030x3T ","Plexiglas LED",1,1,200.38,,,,,,27,200.38,,,"Sheet","Each",202.4,,202.4,3050,2030,3,,"Sheet","White",,,"Check Availablity",,,
2700249,,"Plexiglas GS 0F00 - 2440x1220x3T ","Acrylic",1,1,142.56,,,,,,27,142.56,,,"Sheet","Each",144,,144,2440,1220,3,,"Sheet","White",,,"Check Availablity",,,
2700250,,"Cast Acrylic Clear Plexiglas GS 0F00 - 2440x1220x4.5T ","Acrylic",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1220,4.5,,"Sheet","White",,,"Check Availablity",,,
2700251,,"Plexiglas GS 0F00 - 2440x1220x6T ","Acrylic",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1220,6,,"Sheet","White",,,"Check Availablity",,,
2700252,,"Cast Acrylic Clear Plexiglas GS 0F00 - 2440x1220x8T ","Acrylic",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1220,8,,"Sheet","White",,,"Check Availablity",,,
2700253,,"Cast Acrylic Clear Plexiglas GS 0F00 - 2440x1220x15T ","Acrylic",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1220,15,,"Sheet","White",,,"Check Availablity",,,
2700254,,"Cast Acrylic Clear Plexiglas GS 0F00 - 2440x1220x20T ","Acrylic",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1220,20,,"Sheet","White",,,"Check Availablity",,,
2700255,,"Cast Acrylic Clear Plexiglas GS 0F00 - 2440x1220x25T ","Acrylic",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1220,25,,"Sheet","White",,,"Check Availablity",,,
2700256,,"Cast Acrylic Clear Plexiglas GS 0F00 - 2440x1220x30T ","Acrylic",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1220,30,,"Sheet","White",,,"Check Availablity",,,
2700257,,"Cast Acrylic Clear Plexiglas GS 0F00 - 2440x1220x10T ","Acrylic",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1220,10,,"Sheet","White",,,"Check Availablity",,,
2700258,,"Plexiglas GS 0F00 - 2440x1830x3T ","Acrylic",1,1,142.56,,,,,,27,142.56,,,"Sheet","Each",144,,144,2440,1830,3,,"Sheet","White",,,"Check Availablity",,,
2700259,,"Cast Acrylic Clear Plexiglas GS 0F00 - 2440x1830x4.5T ","Acrylic",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1830,4.5,,"Sheet","White",,,"Check Availablity",,,
2700260,,"Plexiglas GS 0F00 - 2440x1830x6T ","Acrylic",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1830,6,,"Sheet","White",,,"Check Availablity",,,
2700261,,"Cast Acrylic Clear Plexiglas GS 0F00 - 2440x1830x10T ","Acrylic",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1830,10,,"Sheet","White",,,"Check Availablity",,,
2700262,,"Plexiglas GS 0F00 - 3050x2030x3T ","Acrylic",1,1,142.56,,,,,,27,142.56,,,"Sheet","Each",144,,144,3050,2030,3,,"Sheet","White",,,"Check Availablity",,,
2700263,,"Cast Acrylic Clear Plexiglas GS 0F00 - 3050x2030x4.5T ","Acrylic",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,3050,2030,4.5,,"Sheet","White",,,"Check Availablity",,,
2700264,,"Cast Acrylic Clear Plexiglas GS 0F00 - 3050x2030x6T ","Acrylic",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,3050,2030,6,,"Sheet","White",,,"Check Availablity",,,
2700265,,"Cast Acrylic Clear Plexiglas GS 0F00 - 3050x2030x8T ","Acrylic",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,3050,2030,8,,"Sheet","White",,,"Check Availablity",,,
2700266,,"Cast Acrylic Clear Plexiglas GS 0F00 - 3050x2030x10T ","Acrylic",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,3050,2030,10,,"Sheet","White",,,"Check Availablity",,,
2700267,,"Cast Acrylic Clear Plexiglas GS 0F00 - 3050x2030x12T ","Acrylic",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,3050,2030,12,,"Sheet","White",,,"Check Availablity",,,
2700268,,"Cast Acrylic Clear Plexiglas GS 0F00 - 3050x2030x15T ","Acrylic",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,3050,2030,15,,"Sheet","White",,,"Check Availablity",,,
2700269,,"Cast Acrylic Clear Plexiglas GS 0F00 - 3050x2030x20T ","Acrylic",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,3050,2030,20,,"Sheet","White",,,"Check Availablity",,,
2700270,,"Polycarbonate Grey Tint UV2 Grade - 2440x1830x4.5T ","Polycarbonate UV2",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1830,4.5,,"Sheet","White",,,"Check Availablity",,,
2700271,,"Polycarbonate Grey Tint UV2 Grade - 2440x1830x6T ","Polycarbonate UV2",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1830,6,,"Sheet","White",,,"Check Availablity",,,
2700272,,"Polycarbonate Opal UV2 Grade - 2440x1830x6T ","Polycarbonate UV2",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1830,6,,"Sheet","White",,,"Check Availablity",,,
2700273,,"Plexiglas Satin Ice DC Snow WH10 DC - 2440x1220x3T ","Plexiglas",1,1,285.12,,,,,,27,285.12,,,"Sheet","Each",288,,288,2440,1220,3,,"Sheet","White",,,"Check Availablity",,,
2700274,,"Plexiglas Satin Ice DC Snow WH10 DC - 3050x2030x3T ","Plexiglas",1,1,285.12,,,,,,27,285.12,,,"Sheet","Each",288,,288,3050,2030,3,,"Sheet","White",,,"Check Availablity",,,
2700275,,"Plexiglas Satin Ice DC Snow WH10 DC- 2440x1220x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,2440,1220,6,,"Sheet","White",,,"Check Availablity",,,
2700276,,"Plexiglas Satin Ice DC Snow WH10 DC- 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Yellow",,,"Check Availablity",,,
2700277,,"Plexiglas Satin Ice DC Snow WH10 DC- 2440x1220x10T ","Plexiglas",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,2440,1220,10,,"Sheet","Yellow",,,"Check Availablity",,,
2700278,,"Plexiglas Satin Ice DC Snow WH10 DC- 3050x2030x10T ","Plexiglas",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,3050,2030,10,,"Sheet","Yellow",,,"Check Availablity",,,
2700279,,"Plexiglas LED White WH14 - 2440x1220x6T ","Plexiglas LED",1,1,279.18,,,,,,27,279.18,,,"Sheet","Each",282,,282,2440,1220,6,,"Sheet","Yellow",,,"Check Availablity",,,
2700280,,"Plexiglas LED Enlighten XTLEDCLR 0E012XL - 3050x2030x10T ","Plexiglas LED",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,3050,2030,10,,"Sheet","Yellow",,,"Check Availablity",,,
