APE code,Barcode,Name,Product Type,Can be Sold,Can be Purchased,COST excl GST,AP DISCOUNT %,MARK UP%,Description,Invoicing Policy,Control Purchase Bills,Vendors/ID,Vendors/Price,Routes/ID,Internal Category/ID,Purchase Unit of Measure/ID,Unit of Measure/ID,Attributes/Attribute/ID,Attributes/Value,SALE TOTAL P/S ex GST/DEL/Other,Length,Width (or OD),Thickness (or ID),Wall Thickness,Form,Color Code,Warranty,Customer Lead Time,Manufacturing Lead Time,Income Account,Expense Account,Price Difference Account
1500060,WELDON45TIPS,Adhesive Weld-On 45 - Mixing Tips,Accessories,1,1,62.73,,,,,,15,62.73,,,Accessories,Each,,,125.46,,,,,Accessories,na ,,,,,,
1500189,VISILED2,Lighting Visi-LED - 1210x660x2T,Lighting,1,1,65.25,,,,,,15,65.25,,,Sheet,Each,,,130.50,1210,660,2,,Sheet,na ,,,,,,
1500363,CLEANER,Soudal Cleaner - 400ml,Accessories,1,1,13.03,,,,,,15,13.03,,,Accessories,Each,,,26.06,,,,,Accessories,na ,,,,,,
1500364,FIXALLCRYCLR,Soudal Fix All Crystal - Clear,Accessories,1,1,16.19,,,,,,15,16.19,,,Accessories,Each,,,32.38,,,,,Accessories,na ,,,,,,
1500365,FIXALLHIGHWHI,Soudal Fix All High Tack - White,Accessories,1,1,13.19,,,,,,15,13.19,,,Accessories,Each,,,26.38,,,,,Accessories,na ,,,,,,
1500366,REMOVER,Soudal Sealant Remover - 400ml,Accessories,1,1,35.61,,,,,,15,35.61,,,Accessories,Each,,,71.22,,,,,Accessories,na ,,,,,,
1500367,WIPES20,Soudal Swipex Wipes - Pack of 20,Accessories,1,1,7.09,,,,,,15,7.09,,,Accessories,Each,,,14.18,,,,,Accessories,na ,,,,,,
1500368,WIPES80,Soudal Swipex Wipes - Pack of 80,Accessories,1,1,39.21,,,,,,15,39.21,,,Accessories,Each,,,78.42,,,,,Accessories,na ,,,,,,
1500369,APPGUN,Soudaseal Heavy Duty Applicator Gun,Accessories,1,1,41.59,,,,,,15,41.59,,,Accessories,Each,,,83.18,,,,,Accessories,na ,,,,,,
1500370,SUPERTRACKWHI,Soudaseal Supertrack - White,Accessories,1,1,28.12,,,,,,15,28.12,,,Accessories,Each,,,56.24,,,,,Accessories,na ,,,,,,
