APE code,Barcode,Name,Product Type,Can be Sold,Can be Purchased,COST excl GST,AP DISCOUNT %,MARK UP%,Description,Invoicing Policy,Control Purchase Bills,Vendors/ID,Vendors/Price,Routes/ID,Internal Category/ID,Purchase Unit of Measure/ID,Unit of Measure/ID,Attributes/Attribute/ID,Attributes/Value,SALE TOTAL P/S ex GST/DEL/Other,Length,Width (or OD),Thickness (or ID),Wall Thickness,Form,Color Code,Warranty,Customer Lead Time,Manufacturing Lead Time,Income Account,Expense Account,Price Difference Account
1500400,,Standard Polyurethane Rod 90/95 ShD with FRAS - Yellow 7mm ,Polyurethane Rod,1,1,28.51,,,,,,15,28.51,,,Rod,Each,,,57.02,1000,,,7mm ,Rod,Yellow,,,,,,
1500401,,Standard Polyurethane Rod Other ShD - Red 7mm ,Polyurethane Rod,1,1,27.32,,,,,,15,27.32,,,Rod,Each,,,54.64,1000,,,7mm ,Rod,Red,,,,,,
1500402,,Standard Polyurethane Rod Other ShD  - Yellow 7mm ,Polyurethane Rod,1,1,27.32,,,,,,15,27.32,,,Rod,Each,,,54.64,1000,,,7mm ,Rod,Yellow,,,,,,
1500403,,Standard Polyurethane Rod Other ShD - Orange 7mm ,Polyurethane Rod,1,1,27.32,,,,,,15,27.32,,,Rod,Each,,,54.64,1000,,,7mm ,Rod,Orange,,,,,,
1500404,,Standard Polyurethane Rod  Other ShD - Green 7mm ,Polyurethane Rod,1,1,27.32,,,,,,15,27.32,,,Rod,Each,,,54.64,1000,,,7mm ,Rod,Green,,,,,,
1500405,,Standard Polyurethane Rod  Other ShD  - Dark Blue 7mm ,Polyurethane Rod,1,1,27.32,,,,,,15,27.32,,,Rod,Each,,,54.64,1000,,,7mm ,Rod,Dark Blue,,,,,,
1500406,,Standard Polyurethane Rod  Other ShD - Sky Blue 7mm ,Polyurethane Rod,1,1,27.32,,,,,,15,27.32,,,Rod,Each,,,54.64,1000,,,7mm ,Rod,Sky Blue,,,,,,
1500407,,Standard Polyurethane Rod  Other ShD - Black 7mm ,Polyurethane Rod,1,1,27.32,,,,,,15,27.32,,,Rod,Each,,,54.64,1000,,,7mm ,Rod,Black,,,,,,
1500408,,Standard Polyurethane Rod Other ShD with FRAS - Red 7mm ,Polyurethane Rod,1,1,29.69,,,,,,15,29.69,,,Rod,Each,,,59.38,1000,,,7mm ,Rod,Red,,,,,,
1500409,,Standard Polyurethane Rod Other ShD with FRAS  - Yellow 7mm ,Polyurethane Rod,1,1,29.69,,,,,,15,29.69,,,Rod,Each,,,59.38,1000,,,7mm ,Rod,Yellow,,,,,,
1500410,,Standard Polyurethane Rod Other ShD with FRAS - Orange 7mm ,Polyurethane Rod,1,1,29.69,,,,,,15,29.69,,,Rod,Each,,,59.38,1000,,,7mm ,Rod,Orange,,,,,,
1500411,,Standard Polyurethane Rod  Other ShD with FRAS - Green 7mm ,Polyurethane Rod,1,1,29.69,,,,,,15,29.69,,,Rod,Each,,,59.38,1000,,,7mm ,Rod,Green,,,,,,
1500412,,Standard Polyurethane Rod  Other ShD with FRAS  - Dark Blue 7mm ,Polyurethane Rod,1,1,29.69,,,,,,15,29.69,,,Rod,Each,,,59.38,1000,,,7mm ,Rod,Dark Blue,,,,,,
1500413,,Standard Polyurethane Rod  Other ShD with FRAS - Sky Blue 7mm ,Polyurethane Rod,1,1,29.69,,,,,,15,29.69,,,Rod,Each,,,59.38,1000,,,7mm ,Rod,Sky Blue,,,,,,
1500414,,Standard Polyurethane Rod  Other ShD with FRAS - Black 7mm ,Polyurethane Rod,1,1,29.69,,,,,,15,29.69,,,Rod,Each,,,59.38,1000,,,7mm ,Rod,Black,,,,,,
1500415,,Standard Polyurethane Rod 90/95 ShD - Red 12mm ,Polyurethane Rod,1,1,25.71,,,,,,15,25.71,,,Rod,Each,,,51.42,1000,,,,Rod,Red,,,,,,
1500416,,Standard Polyurethane Rod 90/95 ShD - Yellow 12mm ,Polyurethane Rod,1,1,25.71,,,,,,15,25.71,,,Rod,Each,,,51.42,1000,,,12mm ,Rod,Yellow,,,,,,
1500417,,Standard Polyurethane Rod 90/95 ShD - Orange 12mm ,Polyurethane Rod,1,1,28.28,,,,,,15,28.28,,,Rod,Each,,,56.56,1000,,,12mm ,Rod,Orange,,,,,,
1500418,,Standard Polyurethane Rod 90/95 ShD - Green 12mm ,Polyurethane Rod,1,1,28.28,,,,,,15,28.28,,,Rod,Each,,,56.56,1000,,,12mm ,Rod,Green,,,,,,
1500419,,Standard Polyurethane Rod 90/95 ShD - Dark Blue 12mm ,Polyurethane Rod,1,1,28.28,,,,,,15,28.28,,,Rod,Each,,,56.56,1000,,,12mm ,Rod,Dark Blue,,,,,,
1500420,,Standard Polyurethane Rod 90/95 ShD - Sky Blue 12mm ,Polyurethane Rod,1,1,28.28,,,,,,15,28.28,,,Rod,Each,,,56.56,1000,,,12mm ,Rod,Sky Blue,,,,,,
1500421,,Standard Polyurethane Rod 90/95 ShD - Black 12mm ,Polyurethane Rod,1,1,28.28,,,,,,15,28.28,,,Rod,Each,,,56.56,1000,,,12mm ,Rod,Black,,,,,,
1500422,,Standard Polyurethane Rod 90/95 ShD with FRAS - Red 12mm ,Polyurethane Rod,1,1,30.85,,,,,,15,30.85,,,Rod,Each,,,61.71,1000,,,12mm ,Rod,Red,,,,,,
1500423,,Standard Polyurethane Rod Other ShD - Red 12mm ,Polyurethane Rod,1,1,29.56,,,,,,15,29.56,,,Rod,Each,,,59.13,1000,,,12mm ,Rod,Red,,,,,,
1500424,,Standard Polyurethane Rod 90/95 ShD with FRAS - Yellow 12mm ,Polyurethane Rod,1,1,30.85,,,,,,15,30.85,,,Rod,Each,,,61.71,1000,,,12mm ,Rod,Yellow,,,,,,
1500425,,Standard Polyurethane Rod Other ShD  - Yellow 12mm ,Polyurethane Rod,1,1,29.56,,,,,,15,29.56,,,Rod,Each,,,59.13,1000,,,12mm ,Rod,Yellow,,,,,,
1500426,,Standard Polyurethane Rod Other ShD - Orange 12mm ,Polyurethane Rod,1,1,29.56,,,,,,15,29.56,,,Rod,Each,,,59.13,1000,,,12mm ,Rod,Orange,,,,,,
1500427,,Standard Polyurethane Rod  Other ShD - Green 12mm ,Polyurethane Rod,1,1,29.56,,,,,,15,29.56,,,Rod,Each,,,59.13,1000,,,12mm ,Rod,Green,,,,,,
1500428,,Standard Polyurethane Rod  Other ShD  - Dark Blue 12mm ,Polyurethane Rod,1,1,29.56,,,,,,15,29.56,,,Rod,Each,,,59.13,1000,,,12mm ,Rod,Dark Blue,,,,,,
1500429,,Standard Polyurethane Rod  Other ShD - Sky Blue 12mm ,Polyurethane Rod,1,1,29.56,,,,,,15,29.56,,,Rod,Each,,,59.13,1000,,,12mm ,Rod,Sky Blue,,,,,,
1500430,,Standard Polyurethane Rod  Other ShD - Black 12mm ,Polyurethane Rod,1,1,29.56,,,,,,15,29.56,,,Rod,Each,,,59.13,1000,,,12mm ,Rod,Black,,,,,,
1500431,,Standard Polyurethane Rod Other ShD with FRAS - Red 12mm ,Polyurethane Rod,1,1,32.14,,,,,,15,32.14,,,Rod,Each,,,64.27,1000,,,12mm ,Rod,Red,,,,,,
1500432,,Standard Polyurethane Rod Other ShD with FRAS  - Yellow 12mm ,Polyurethane Rod,1,1,32.14,,,,,,15,32.14,,,Rod,Each,,,64.27,1000,,,12mm ,Rod,Yellow,,,,,,
1500433,,Standard Polyurethane Rod Other ShD with FRAS - Orange 12mm ,Polyurethane Rod,1,1,32.14,,,,,,15,32.14,,,Rod,Each,,,64.27,1000,,,12mm ,Rod,Orange,,,,,,
1500434,,Standard Polyurethane Rod  Other ShD with FRAS - Green 12mm ,Polyurethane Rod,1,1,32.14,,,,,,15,32.14,,,Rod,Each,,,64.27,1000,,,12mm ,Rod,Green,,,,,,
1500435,,Standard Polyurethane Rod  Other ShD with FRAS  - Dark Blue 12mm ,Polyurethane Rod,1,1,32.14,,,,,,15,32.14,,,Rod,Each,,,64.27,1000,,,12mm ,Rod,Dark Blue,,,,,,
1500436,,Standard Polyurethane Rod  Other ShD with FRAS - Sky Blue 12mm ,Polyurethane Rod,1,1,32.14,,,,,,15,32.14,,,Rod,Each,,,64.27,1000,,,12mm ,Rod,Sky Blue,,,,,,
1500437,,Standard Polyurethane Rod  Other ShD with FRAS - Black 12mm ,Polyurethane Rod,1,1,32.14,,,,,,15,32.14,,,Rod,Each,,,64.27,1000,,,12mm ,Rod,Black,,,,,,
1500438,,Standard Polyurethane Rod 90/95 ShD - Red 14mm ,Polyurethane Rod,1,1,26.15,,,,,,15,26.15,,,Rod,Each,,,52.31,1000,,,,Rod,Red,,,,,,
1500439,,Standard Polyurethane Rod 90/95 ShD - Yellow 14mm ,Polyurethane Rod,1,1,26.15,,,,,,15,26.15,,,Rod,Each,,,52.31,1000,,,14mm ,Rod,Yellow,,,,,,
1500440,,Standard Polyurethane Rod 90/95 ShD - Orange 14mm ,Polyurethane Rod,1,1,30.45,,,,,,15,30.45,,,Rod,Each,,,60.91,1000,,,14mm ,Rod,Orange,,,,,,
1500441,,Standard Polyurethane Rod 90/95 ShD - Green 14mm ,Polyurethane Rod,1,1,30.45,,,,,,15,30.45,,,Rod,Each,,,60.91,1000,,,14mm ,Rod,Green,,,,,,
1500442,,Standard Polyurethane Rod 90/95 ShD - Dark Blue 14mm ,Polyurethane Rod,1,1,30.45,,,,,,15,30.45,,,Rod,Each,,,60.91,1000,,,14mm ,Rod,Dark Blue,,,,,,
1500443,,Standard Polyurethane Rod 90/95 ShD - Sky Blue 14mm ,Polyurethane Rod,1,1,30.45,,,,,,15,30.45,,,Rod,Each,,,60.91,1000,,,14mm ,Rod,Sky Blue,,,,,,
1500444,,Standard Polyurethane Rod 90/95 ShD - Black 14mm ,Polyurethane Rod,1,1,30.45,,,,,,15,30.45,,,Rod,Each,,,60.91,1000,,,14mm ,Rod,Black,,,,,,
1500445,,Standard Polyurethane Rod 90/95 ShD with FRAS - Red 14mm ,Polyurethane Rod,1,1,31.38,,,,,,15,31.38,,,Rod,Each,,,62.76,1000,,,14mm ,Rod,Red,,,,,,
1500446,,Standard Polyurethane Rod 90/95 ShD with FRAS - Yellow 14mm ,Polyurethane Rod,1,1,31.38,,,,,,15,31.38,,,Rod,Each,,,62.76,1000,,,14mm ,Rod,Yellow,,,,,,
1500447,,Standard Polyurethane Rod Other ShD - Red 14mm ,Polyurethane Rod,1,1,31.84,,,,,,15,31.84,,,Rod,Each,,,63.67,1000,,,14mm ,Rod,Red,,,,,,
1500448,,Standard Polyurethane Rod Other ShD  - Yellow 14mm ,Polyurethane Rod,1,1,31.84,,,,,,15,31.84,,,Rod,Each,,,63.67,1000,,,14mm ,Rod,Yellow,,,,,,
1500449,,Standard Polyurethane Rod Other ShD - Orange 14mm ,Polyurethane Rod,1,1,31.84,,,,,,15,31.84,,,Rod,Each,,,63.67,1000,,,14mm ,Rod,Orange,,,,,,
1500450,,Standard Polyurethane Rod  Other ShD - Green 14mm ,Polyurethane Rod,1,1,31.84,,,,,,15,31.84,,,Rod,Each,,,63.67,1000,,,14mm ,Rod,Green,,,,,,
1500451,,Standard Polyurethane Rod  Other ShD  - Dark Blue 14mm ,Polyurethane Rod,1,1,31.84,,,,,,15,31.84,,,Rod,Each,,,63.67,1000,,,14mm ,Rod,Dark Blue,,,,,,
1500452,,Standard Polyurethane Rod  Other ShD - Sky Blue 14mm ,Polyurethane Rod,1,1,31.84,,,,,,15,31.84,,,Rod,Each,,,63.67,1000,,,14mm ,Rod,Sky Blue,,,,,,
1500453,,Standard Polyurethane Rod  Other ShD - Black 14mm ,Polyurethane Rod,1,1,31.84,,,,,,15,31.84,,,Rod,Each,,,63.67,1000,,,14mm ,Rod,Black,,,,,,
1500454,,Standard Polyurethane Rod Other ShD with FRAS - Red 14mm ,Polyurethane Rod,1,1,36.33,,,,,,15,36.33,,,Rod,Each,,,72.65,1000,,,14mm ,Rod,Red,,,,,,
1500455,,Standard Polyurethane Rod Other ShD with FRAS  - Yellow 14mm ,Polyurethane Rod,1,1,36.33,,,,,,15,36.33,,,Rod,Each,,,72.65,1000,,,14mm ,Rod,Yellow,,,,,,
1500456,,Standard Polyurethane Rod Other ShD with FRAS - Orange 14mm ,Polyurethane Rod,1,1,36.33,,,,,,15,36.33,,,Rod,Each,,,72.65,1000,,,14mm ,Rod,Orange,,,,,,
1500457,,Standard Polyurethane Rod  Other ShD with FRAS - Green 14mm ,Polyurethane Rod,1,1,36.33,,,,,,15,36.33,,,Rod,Each,,,72.65,1000,,,14mm ,Rod,Green,,,,,,
1500458,,Standard Polyurethane Rod  Other ShD with FRAS  - Dark Blue 14mm ,Polyurethane Rod,1,1,36.33,,,,,,15,36.33,,,Rod,Each,,,72.65,1000,,,14mm ,Rod,Dark Blue,,,,,,
1500459,,Standard Polyurethane Rod  Other ShD with FRAS - Sky Blue 14mm ,Polyurethane Rod,1,1,36.33,,,,,,15,36.33,,,Rod,Each,,,72.65,1000,,,14mm ,Rod,Sky Blue,,,,,,
1500460,,Standard Polyurethane Rod  Other ShD with FRAS - Black 14mm ,Polyurethane Rod,1,1,36.33,,,,,,15,36.33,,,Rod,Each,,,72.65,1000,,,14mm ,Rod,Black,,,,,,
1500461,,Standard Polyurethane Rod 90/95 ShD - Red 19mm ,Polyurethane Rod,1,1,28.85,,,,,,15,28.85,,,Rod,Each,,,57.69,1000,,,,Rod,Red,,,,,,
1500462,,Standard Polyurethane Rod 90/95 ShD - Yellow 19mm ,Polyurethane Rod,1,1,28.85,,,,,,15,28.85,,,Rod,Each,,,57.69,1000,,,19mm ,Rod,Yellow,,,,,,
1500463,,Standard Polyurethane Rod 90/95 ShD - Orange 19mm ,Polyurethane Rod,1,1,31.73,,,,,,15,31.73,,,Rod,Each,,,63.45,1000,,,19mm ,Rod,Orange,,,,,,
1500464,,Standard Polyurethane Rod 90/95 ShD - Green 19mm ,Polyurethane Rod,1,1,31.73,,,,,,15,31.73,,,Rod,Each,,,63.45,1000,,,19mm ,Rod,Green,,,,,,
1500465,,Standard Polyurethane Rod 90/95 ShD - Dark Blue 19mm ,Polyurethane Rod,1,1,31.73,,,,,,15,31.73,,,Rod,Each,,,63.45,1000,,,19mm ,Rod,Dark Blue,,,,,,
1500466,,Standard Polyurethane Rod 90/95 ShD - Sky Blue 19mm ,Polyurethane Rod,1,1,31.73,,,,,,15,31.73,,,Rod,Each,,,63.45,1000,,,19mm ,Rod,Sky Blue,,,,,,
1500467,,Standard Polyurethane Rod 90/95 ShD - Black 19mm ,Polyurethane Rod,1,1,31.73,,,,,,15,31.73,,,Rod,Each,,,63.45,1000,,,19mm ,Rod,Black,,,,,,
1500468,,Standard Polyurethane Rod 90/95 ShD with FRAS - Red 19mm ,Polyurethane Rod,1,1,34.62,,,,,,15,34.62,,,Rod,Each,,,69.24,1000,,,19mm ,Rod,Red,,,,,,
1500469,,Standard Polyurethane Rod 90/95 ShD with FRAS - Yellow 19mm ,Polyurethane Rod,1,1,34.62,,,,,,15,34.62,,,Rod,Each,,,69.24,1000,,,19mm ,Rod,Yellow,,,,,,
1500470,,Standard Polyurethane Rod Other ShD - Red 19mm ,Polyurethane Rod,1,1,33.17,,,,,,15,33.17,,,Rod,Each,,,66.35,1000,,,19mm ,Rod,Red,,,,,,
1500471,,Standard Polyurethane Rod Other ShD  - Yellow 19mm ,Polyurethane Rod,1,1,33.17,,,,,,15,33.17,,,Rod,Each,,,66.35,1000,,,19mm ,Rod,Yellow,,,,,,
1500472,,Standard Polyurethane Rod Other ShD - Orange 19mm ,Polyurethane Rod,1,1,33.17,,,,,,15,33.17,,,Rod,Each,,,66.35,1000,,,19mm ,Rod,Orange,,,,,,
1500473,,Standard Polyurethane Rod  Other ShD - Green 19mm ,Polyurethane Rod,1,1,33.17,,,,,,15,33.17,,,Rod,Each,,,66.35,1000,,,19mm ,Rod,Green,,,,,,
1500474,,Standard Polyurethane Rod  Other ShD  - Dark Blue 19mm ,Polyurethane Rod,1,1,33.17,,,,,,15,33.17,,,Rod,Each,,,66.35,1000,,,19mm ,Rod,Dark Blue,,,,,,
1500475,,Standard Polyurethane Rod  Other ShD - Sky Blue 19mm ,Polyurethane Rod,1,1,33.17,,,,,,15,33.17,,,Rod,Each,,,66.35,1000,,,19mm ,Rod,Sky Blue,,,,,,
1500476,,Standard Polyurethane Rod  Other ShD - Black 19mm ,Polyurethane Rod,1,1,33.17,,,,,,15,33.17,,,Rod,Each,,,66.35,1000,,,19mm ,Rod,Black,,,,,,
1500477,,Standard Polyurethane Rod Other ShD with FRAS - Red 19mm ,Polyurethane Rod,1,1,36.05,,,,,,15,36.05,,,Rod,Each,,,72.11,1000,,,19mm ,Rod,Red,,,,,,
1500478,,Standard Polyurethane Rod Other ShD with FRAS  - Yellow 19mm ,Polyurethane Rod,1,1,36.05,,,,,,15,36.05,,,Rod,Each,,,72.11,1000,,,19mm ,Rod,Yellow,,,,,,
1500479,,Standard Polyurethane Rod Other ShD with FRAS - Orange 19mm ,Polyurethane Rod,1,1,36.05,,,,,,15,36.05,,,Rod,Each,,,72.11,1000,,,19mm ,Rod,Orange,,,,,,
1500480,,Standard Polyurethane Rod  Other ShD with FRAS - Green 19mm ,Polyurethane Rod,1,1,36.05,,,,,,15,36.05,,,Rod,Each,,,72.11,1000,,,19mm ,Rod,Green,,,,,,
1500481,,Standard Polyurethane Rod  Other ShD with FRAS  - Dark Blue 19mm ,Polyurethane Rod,1,1,36.05,,,,,,15,36.05,,,Rod,Each,,,72.11,1000,,,19mm ,Rod,Dark Blue,,,,,,
1500482,,Standard Polyurethane Rod  Other ShD with FRAS - Sky Blue 19mm ,Polyurethane Rod,1,1,36.05,,,,,,15,36.05,,,Rod,Each,,,72.11,1000,,,19mm ,Rod,Sky Blue,,,,,,
1500483,,Standard Polyurethane Rod  Other ShD with FRAS - Black 19mm ,Polyurethane Rod,1,1,36.05,,,,,,15,36.05,,,Rod,Each,,,72.11,1000,,,19mm ,Rod,Black,,,,,,
1500484,,Standard Polyurethane Rod 90/95 ShD - Red 22mm ,Polyurethane Rod,1,1,30.85,,,,,,15,30.85,,,Rod,Each,,,61.71,1000,,,,Rod,Red,,,,,,
1500485,,Standard Polyurethane Rod 90/95 ShD - Yellow 22mm ,Polyurethane Rod,1,1,30.85,,,,,,15,30.85,,,Rod,Each,,,61.71,1000,,,22mm ,Rod,Yellow,,,,,,
1500486,,Standard Polyurethane Rod 90/95 ShD - Orange 22mm ,Polyurethane Rod,1,1,33.94,,,,,,15,33.94,,,Rod,Each,,,67.87,1000,,,22mm ,Rod,Orange,,,,,,
1500487,,Standard Polyurethane Rod 90/95 ShD - Green 22mm ,Polyurethane Rod,1,1,33.94,,,,,,15,33.94,,,Rod,Each,,,67.87,1000,,,22mm ,Rod,Green,,,,,,
1500488,,Standard Polyurethane Rod 90/95 ShD - Dark Blue 22mm ,Polyurethane Rod,1,1,33.94,,,,,,15,33.94,,,Rod,Each,,,67.87,1000,,,22mm ,Rod,Dark Blue,,,,,,
1500489,,Standard Polyurethane Rod 90/95 ShD - Sky Blue 22mm ,Polyurethane Rod,1,1,33.94,,,,,,15,33.94,,,Rod,Each,,,67.87,1000,,,22mm ,Rod,Sky Blue,,,,,,
1500490,,Standard Polyurethane Rod 90/95 ShD - Black 22mm ,Polyurethane Rod,1,1,33.94,,,,,,15,33.94,,,Rod,Each,,,67.87,1000,,,22mm ,Rod,Black,,,,,,
1500491,,Standard Polyurethane Rod 90/95 ShD with FRAS - Red 22mm ,Polyurethane Rod,1,1,37.03,,,,,,15,37.03,,,Rod,Each,,,74.05,1000,,,22mm ,Rod,Red,,,,,,
1500492,,Standard Polyurethane Rod 90/95 ShD with FRAS - Yellow 22mm ,Polyurethane Rod,1,1,37.03,,,,,,15,37.03,,,Rod,Each,,,74.05,1000,,,22mm ,Rod,Yellow,,,,,,
1500493,,Standard Polyurethane Rod Other ShD - Red 22mm ,Polyurethane Rod,1,1,35.48,,,,,,15,35.48,,,Rod,Each,,,70.96,1000,,,22mm ,Rod,Red,,,,,,
1500494,,Standard Polyurethane Rod Other ShD  - Yellow 22mm ,Polyurethane Rod,1,1,35.48,,,,,,15,35.48,,,Rod,Each,,,70.96,1000,,,22mm ,Rod,Yellow,,,,,,
1500495,,Standard Polyurethane Rod Other ShD - Orange 22mm ,Polyurethane Rod,1,1,35.48,,,,,,15,35.48,,,Rod,Each,,,70.96,1000,,,22mm ,Rod,Orange,,,,,,
1500496,,Standard Polyurethane Rod  Other ShD - Green 22mm ,Polyurethane Rod,1,1,35.48,,,,,,15,35.48,,,Rod,Each,,,70.96,1000,,,22mm ,Rod,Green,,,,,,
1500497,,Standard Polyurethane Rod  Other ShD  - Dark Blue 22mm ,Polyurethane Rod,1,1,35.48,,,,,,15,35.48,,,Rod,Each,,,70.96,1000,,,22mm ,Rod,Dark Blue,,,,,,
1500498,,Standard Polyurethane Rod  Other ShD - Sky Blue 22mm ,Polyurethane Rod,1,1,35.48,,,,,,15,35.48,,,Rod,Each,,,70.96,1000,,,22mm ,Rod,Sky Blue,,,,,,
1500499,,Standard Polyurethane Rod  Other ShD - Black 22mm ,Polyurethane Rod,1,1,35.48,,,,,,15,35.48,,,Rod,Each,,,70.96,1000,,,22mm ,Rod,Black,,,,,,
1500500,,Standard Polyurethane Rod Other ShD with FRAS - Red 22mm ,Polyurethane Rod,1,1,38.57,,,,,,15,38.57,,,Rod,Each,,,77.15,1000,,,22mm ,Rod,Red,,,,,,
1500501,,Standard Polyurethane Rod Other ShD with FRAS  - Yellow 22mm ,Polyurethane Rod,1,1,38.57,,,,,,15,38.57,,,Rod,Each,,,77.15,1000,,,22mm ,Rod,Yellow,,,,,,
1500502,,Standard Polyurethane Rod Other ShD with FRAS - Orange 22mm ,Polyurethane Rod,1,1,38.57,,,,,,15,38.57,,,Rod,Each,,,77.15,1000,,,22mm ,Rod,Orange,,,,,,
1500503,,Standard Polyurethane Rod  Other ShD with FRAS - Green 22mm ,Polyurethane Rod,1,1,38.57,,,,,,15,38.57,,,Rod,Each,,,77.15,1000,,,22mm ,Rod,Green,,,,,,
1500504,,Standard Polyurethane Rod  Other ShD with FRAS  - Dark Blue 22mm ,Polyurethane Rod,1,1,38.57,,,,,,15,38.57,,,Rod,Each,,,77.15,1000,,,22mm ,Rod,Dark Blue,,,,,,
1500505,,Standard Polyurethane Rod  Other ShD with FRAS - Sky Blue 22mm ,Polyurethane Rod,1,1,38.57,,,,,,15,38.57,,,Rod,Each,,,77.15,1000,,,22mm ,Rod,Sky Blue,,,,,,
1500506,,Standard Polyurethane Rod  Other ShD with FRAS - Black 22mm ,Polyurethane Rod,1,1,38.57,,,,,,15,38.57,,,Rod,Each,,,77.15,1000,,,22mm ,Rod,Black,,,,,,
1500507,,Standard Polyurethane Rod 90/95 ShD - Red 25mm ,Polyurethane Rod,1,1,37.78,,,,,,15,37.78,,,Rod,Each,,,75.56,1000,,,,Rod,Red,,,,,,
1500508,,Standard Polyurethane Rod 90/95 ShD - Yellow 25mm ,Polyurethane Rod,1,1,37.78,,,,,,15,37.78,,,Rod,Each,,,75.56,1000,,,25mm ,Rod,Yellow,,,,,,
1500509,,Standard Polyurethane Rod 90/95 ShD - Orange 25mm ,Polyurethane Rod,1,1,41.56,,,,,,15,41.56,,,Rod,Each,,,83.13,1000,,,25mm ,Rod,Orange,,,,,,
1500510,,Standard Polyurethane Rod 90/95 ShD - Green 25mm ,Polyurethane Rod,1,1,41.56,,,,,,15,41.56,,,Rod,Each,,,83.13,1000,,,25mm ,Rod,Green,,,,,,
1500511,,Standard Polyurethane Rod 90/95 ShD - Dark Blue 25mm ,Polyurethane Rod,1,1,41.56,,,,,,15,41.56,,,Rod,Each,,,83.13,1000,,,25mm ,Rod,Dark Blue,,,,,,
1500512,,Standard Polyurethane Rod 90/95 ShD - Sky Blue 25mm ,Polyurethane Rod,1,1,41.56,,,,,,15,41.56,,,Rod,Each,,,83.13,1000,,,25mm ,Rod,Sky Blue,,,,,,
1500513,,Standard Polyurethane Rod 90/95 ShD - Black 25mm ,Polyurethane Rod,1,1,41.56,,,,,,15,41.56,,,Rod,Each,,,83.13,1000,,,25mm ,Rod,Black,,,,,,
1500514,,Standard Polyurethane Rod 90/95 ShD with FRAS - Red 25mm ,Polyurethane Rod,1,1,45.34,,,,,,15,45.34,,,Rod,Each,,,90.67,1000,,,25mm ,Rod,Red,,,,,,
1500515,,Standard Polyurethane Rod 90/95 ShD with FRAS - Yellow 25mm ,Polyurethane Rod,1,1,45.34,,,,,,15,45.34,,,Rod,Each,,,90.67,1000,,,25mm ,Rod,Yellow,,,,,,
1500516,,Standard Polyurethane Rod Other ShD - Red 25mm ,Polyurethane Rod,1,1,43.45,,,,,,15,43.45,,,Rod,Each,,,86.89,1000,,,25mm ,Rod,Red,,,,,,
1500517,,Standard Polyurethane Rod Other ShD  - Yellow 25mm ,Polyurethane Rod,1,1,43.45,,,,,,15,43.45,,,Rod,Each,,,86.89,1000,,,25mm ,Rod,Yellow,,,,,,
1500518,,Standard Polyurethane Rod Other ShD - Orange 25mm ,Polyurethane Rod,1,1,43.45,,,,,,15,43.45,,,Rod,Each,,,86.89,1000,,,25mm ,Rod,Orange,,,,,,
1500519,,Standard Polyurethane Rod  Other ShD - Green 25mm ,Polyurethane Rod,1,1,43.45,,,,,,15,43.45,,,Rod,Each,,,86.89,1000,,,25mm ,Rod,Green,,,,,,
1500520,,Standard Polyurethane Rod  Other ShD  - Dark Blue 25mm ,Polyurethane Rod,1,1,43.45,,,,,,15,43.45,,,Rod,Each,,,86.89,1000,,,25mm ,Rod,Dark Blue,,,,,,
1500521,,Standard Polyurethane Rod  Other ShD - Sky Blue 25mm ,Polyurethane Rod,1,1,43.45,,,,,,15,43.45,,,Rod,Each,,,86.89,1000,,,25mm ,Rod,Sky Blue,,,,,,
1500522,,Standard Polyurethane Rod  Other ShD - Black 25mm ,Polyurethane Rod,1,1,43.45,,,,,,15,43.45,,,Rod,Each,,,86.89,1000,,,25mm ,Rod,Black,,,,,,
1500523,,Standard Polyurethane Rod Other ShD with FRAS - Red 25mm ,Polyurethane Rod,1,1,47.23,,,,,,15,47.23,,,Rod,Each,,,94.45,1000,,,25mm ,Rod,Red,,,,,,
1500524,,Standard Polyurethane Rod Other ShD with FRAS  - Yellow 25mm ,Polyurethane Rod,1,1,47.23,,,,,,15,47.23,,,Rod,Each,,,94.45,1000,,,25mm ,Rod,Yellow,,,,,,
1500525,,Standard Polyurethane Rod Other ShD with FRAS - Orange 25mm ,Polyurethane Rod,1,1,47.23,,,,,,15,47.23,,,Rod,Each,,,94.45,1000,,,25mm ,Rod,Orange,,,,,,
1500526,,Standard Polyurethane Rod  Other ShD with FRAS - Green 25mm ,Polyurethane Rod,1,1,47.23,,,,,,15,47.23,,,Rod,Each,,,94.45,1000,,,25mm ,Rod,Green,,,,,,
1500527,,Standard Polyurethane Rod  Other ShD with FRAS  - Dark Blue 25mm ,Polyurethane Rod,1,1,47.23,,,,,,15,47.23,,,Rod,Each,,,94.45,1000,,,25mm ,Rod,Dark Blue,,,,,,
1500528,,Standard Polyurethane Rod  Other ShD with FRAS - Sky Blue 25mm ,Polyurethane Rod,1,1,47.23,,,,,,15,47.23,,,Rod,Each,,,94.45,1000,,,25mm ,Rod,Sky Blue,,,,,,
1500529,,Standard Polyurethane Rod  Other ShD with FRAS - Black 25mm ,Polyurethane Rod,1,1,47.23,,,,,,15,47.23,,,Rod,Each,,,94.45,1000,,,25mm ,Rod,Black,,,,,,
1500530,,Standard Polyurethane Rod 90/95 ShD - Red 31mm ,Polyurethane Rod,1,1,51.11,,,,,,15,51.11,,,Rod,Each,,,102.22,1000,,,,Rod,Red,,,,,,
